symbol,Industry,avg200603,avg200604,avg200605,avg200606,avg200607,avg200608,avg200609,avg200610,avg200611,avg200612,avg200701,avg200702,avg200703,avg200704,avg200705,avg200706,avg200707,avg200708,avg200709,avg200710,avg200711,avg200712,avg200801,avg200802,avg200803,avg200804,avg200805,avg200806,avg200807,avg200808,avg200809,avg200810,avg200811,avg200812,avg200901,avg200902,avg200903,avg200904,avg200905,avg200906,avg200907,avg200908,avg200909,avg200910,avg200911,avg200912,avg201001,avg201002,avg201003,avg201004,avg201005,avg201006,avg201007,avg201008,avg201009,avg201010,avg201011,avg201012,avg201101,avg201102,avg201103,avg201104,avg201105,avg201106,avg201107,avg201108,avg201109,avg201110,avg201111,avg201112,avg201201,avg201202,avg201203,avg201204,avg201205,avg201206,avg201207,avg201208,avg201209,avg201210,avg201211,avg201212,avg201301,avg201302,avg201303,avg201304,avg201305,avg201306,avg201307,avg201308,avg201309,avg201310,avg201311,avg201312,avg201401,avg201402,avg201403,avg201404,avg201405,avg201406,avg201407,avg201408,avg201409,avg201410,avg201411,avg201412,avg201501,avg201502,avg201503,avg201504,avg201505,avg201506,avg201507,avg201508,avg201509,avg201510,avg201511,avg201512,avg201601,avg201602
SNDK,Information Technology,-0.066796982,0.134895051,-0.120970403,-0.091168142,-0.088848982,0.284935105,-0.101746313,-0.09481535,-0.083968707,-0.030666667,-0.081347572,-0.092539222,0.220922189,-0.01428217,0.001610956,0.11860106,0.105804502,0.050935056,-0.021313247,-0.199854503,-0.146925913,-0.124966181,-0.231863913,-0.082718018,-0.037180846,0.160311388,0.039209338,-0.33570281,-0.229924826,0.025515323,0.325419622,-0.545919366,-0.111111725,0.260525415,0.173022681,-0.184546301,0.441650173,0.266725993,-0.010784951,-0.079774487,0.190249918,-0.028605667,0.228024419,-0.06321773,-0.050599716,0.462662979,-0.144107387,0.149093394,0.156909176,0.131458624,0.156708355,-0.088383481,0.034817637,-0.256507947,0.081415735,0.010473774,0.181506395,0.097205601,-0.105606212,0.075320017,-0.067718185,0.061207048,-0.046402533,-0.117696367,0.024782588,-0.152723262,0.102291368,0.269614496,-0.000201689,-0.000609388,-0.067261985,0.067085346,-0.007203291,-0.251769875,-0.113517733,0.148802968,0.124589912,-0.007921322,0.058006122,-0.044849808,-0.069318391,0.104527535,0.122557702,0,0.102158458,-0.047091251,0.127979764,0.033209277,-0.107113631,-0.04600213,0.064389161,0.166107422,-0.019706488,0.040259594,-0.006712282,0.06968045,0.1023761,0.038499157,0.136823494,0.079602985,-0.125488735,0.073416577,-0.001529062,-0.034164378,0.105460022,-0.055887416,-0.229965485,0.050604599,-0.209198243,0.053343872,0.013337196,-0.155742433,0.029894089,-0.093537101,0.03092981,0.387887527,-0.038401419,0.025367656,-0.061089055,0.034502564
SO,Utilities,-0.037022949,-0.005200262,-0.004354136,-0.000310578,0.051276454,0.024941491,0.005253195,0.053866392,0.010708336,0.012658324,-0.006793448,-0.013507838,0.026890833,0.030274144,-0.053945694,-0.051745383,-0.020414169,0.0588317,0.022536309,0.007408327,0.040100679,0.038277664,-0.04908596,-0.047382904,0.030101682,0.044024102,-0.023729613,-0.033764015,0.034071354,0.062887715,-0.003436865,-0.07827872,0.062610663,0.037204189,-0.087497709,-0.090253553,0.019666208,-0.033410261,-0.020363738,0.092566325,0.021762982,-0.012034213,0.016045304,-0.006748487,0.02492174,0.03285698,-0.029259756,-0.008723726,0.040139366,0.051417696,-0.058416736,0.021800816,0.073960179,0.033528951,0.01140322,0.025026864,-0.005273822,0.005259967,-0.020066978,0.021626994,0.003948116,0.033757197,0.022722665,0.009243697,-0.009880021,0.037192867,0.023166267,0.016220856,0.034153342,0.055848927,-0.006540927,-0.019402685,0.016523079,0.022928862,0.009471554,0.013591326,0.037681436,-0.050745538,0.019450833,0.01714445,-0.067238311,-0.018362379,0.030947407,0.017377181,0.045465106,0.029677321,-0.079707184,0.005002001,0.011979991,-0.063877665,-0.015068189,-0.009443075,-0.009990253,0.009577603,0.002674471,0.025920519,0.040738938,0.044439402,-0.029268272,0.038206407,-0.045845229,0.024457822,-0.015117283,0.058447536,0.021757907,0.041569436,0.031103924,-0.095952632,-0.033187774,-0.001127373,-0.012432255,-0.042723281,0.06474654,-0.029944134,0.040987472,0.006022663,-0.012416785,0.043487979,0.053856099,-0.015529199
SPG,Financials,0.012513819,-0.027457995,-0.023802073,0.037649256,0.026231433,0.0019264,0.060188531,0.070624485,0.055716311,-0.012892664,0.126747687,-0.00606756,0.000630348,0.037484214,-0.057673611,-0.13835907,-0.07583001,0.10820088,0.050702991,0.038412329,-0.032926244,-0.108753953,0.001493721,-0.051759049,0.109407897,0.058897303,0.002249259,-0.093526965,0.040562054,0.034546153,0.03104713,-0.29899633,-0.265297502,0.154424458,-0.192653401,-0.194130957,0.081565662,0.513200941,0.076602103,-0.05178633,0.077146173,0.128804632,0.097658809,-0.008896386,0.077754447,0.092409326,-0.105105976,0.093208033,0.067438875,0.054374831,-0.045616102,-0.040526962,0.103558263,0.001646302,0.006407235,0.030811874,0.025714968,-0.005696749,0.012673947,0.087181398,-0.028919433,0.065020021,0.032254779,-0.014666308,0.040094899,-0.030475727,-0.066422375,0.177513539,0.001368943,0.043643136,0.036128602,-0.0013935,0.072694995,0.066169638,-0.044453309,0.075707291,0.025023455,-0.010559077,-0.045002378,0.001113489,0.009018197,0.033888284,0.000221426,-0.00721391,0.000564857,0.122284851,-0.055107862,-0.048223198,0.007349246,-0.095437815,0.013607837,0.041231582,-0.035155439,0.006748717,0.01607725,0.046658082,0.021361389,0.05699988,-0.038303671,-0.000300625,0.007910392,0.023475555,-0.036338045,0.090815111,0.005561735,0.009590841,0.084684742,-0.043609286,0.027035508,-0.073179458,-0.001980639,-0.04745648,0.089311727,-0.04183803,0.040081533,0.090859945,-0.076144607,0.039563779,-0.031355619,0.022362291
SPLS,Consumer Discretionary,0.069157435,0.03241814,-0.108754051,0.038330428,-0.115746695,0.050694038,0.075563887,0.056173349,-0.015839353,0.050848451,-0.030175333,0.015581361,0.04228213,-0.039128149,0.007229693,-0.053090115,-0.044418888,0.037574039,-0.096341753,0.080165372,0.018961594,-0.019591129,0.031840719,-0.077367168,0.017497028,-0.029911956,0.075791716,0.018447043,-0.051476365,0.067078301,-0.098555062,-0.129019575,-0.107916266,0.096634301,-0.127193492,0.013293631,0.169210262,0.136687688,0.00738086,-0.016751674,0.053023729,0.02320216,0.055957728,-0.058517543,0.08511706,0.027187259,-0.047078312,0.098041233,-0.088558765,0.001273471,-0.082445343,-0.105340209,0.072219959,-0.139884308,0.17041075,-0.028882756,0.090190604,0.025611526,-0.049851485,-0.048636493,-0.0887757,0.087962707,-0.208296227,-0.048869452,0.011325568,-0.084059569,-0.091609385,0.142643613,-0.006886389,-0.027892813,0.035361763,-0.012799977,0.097495287,-0.049295367,-0.145739575,0.016348994,-0.026735894,-0.143974707,0.06389634,-0.010307824,0.014715814,-0.026416046,0.163505737,-0.028394053,0.021929959,-0.020003583,0.133035279,0.067393479,0.068424357,-0.1875,0.039007092,0.101023823,-0.05707341,0.018589744,-0.172327044,0.036613272,-0.160621762,0.100352113,-0.097110754,-0.042402827,0.064279155,0.012131716,-0.008196721,0.052282158,0.112341772,0.2998566,-0.057490381,-0.027262181,-0.027462627,-0.012704234,0.012292502,-0.074365231,-0.049741602,-0.032675289,-0.156115108,0.098984772,-0.070107858,-0.223133716,-0.045989305,0.065388952
SRCL,Industrials,0.11098304,-0.02345954,0.013704888,-0.028520233,0.023995109,0.00150263,0.044461078,0.015818234,0.020595288,0.038472108,0.019337748,0.008827729,0.057205863,0.066666667,0.048298068,-0.0279965,0.073427356,0.043960645,0.145837513,0.007957101,0.020584674,0.016952055,-0.007396201,-0.101516919,-0.041860465,0.033313965,0.083565978,-0.11441765,0.172975093,-0.011833333,-0.00791779,-0.007521368,-0.020512821,-0.070181689,-0.057402397,-0.011115685,0.008460237,-0.004859497,0.063110922,0.027656188,-0.01236715,-0.030540329,-0.009416581,0.07891492,0.056702025,0.008767123,-0.046076314,0.044415044,-0.01428055,0.076824584,-0.004413512,0.126286891,-0.042262086,0.010807473,0.055572426,0.023683835,0.029592406,0.08672305,-0.039294895,0.090564129,0.022596265,0.025396112,-0.03240187,0.002360081,-0.082626172,0.059791818,-0.080072793,0.046171171,-0.001848429,-0.036565781,0.062286797,0.028676383,-0.035874957,0.036748863,0.002411853,0.0630296,0.012649945,-0.015262253,-0.008218277,0.043420763,-0.015368421,-0.007351374,0.000953491,0.015410597,0.109787945,0.01452671,0.017876991,0.004083114,0.048901745,-0.034896699,0.018894579,0.004234707,0.007547213,-0.013418276,0.015440658,-0.025391134,0.002735902,0.021851734,-0.016172017,0.036589636,-0.009596759,0.011059081,-0.018276804,0.078120961,0.0201788,0.015336916,-0.001672892,0.009423334,0.037379022,-0.045086976,0.025621933,-0.025187385,0.045073779,-0.000566506,0.000215386,-0.133566524,-0.003302526,-0.003223407,0.009562948,-0.044932525
SRE,Utilities,-0.022792916,-0.014130286,-0.019638552,0.01444968,0.052345096,0.032632447,0.018709081,0.054728413,0.028786029,0.030566428,0.025559001,0.047052908,0.026149461,0.054695352,-0.035360168,-0.029469988,-0.119025178,0.023070915,0.06266172,0.05119845,0.025252346,0.004942147,-0.098450763,-0.049640002,0.003488377,0.053451653,0.021234659,-0.018864236,0.001965442,0.026231226,-0.127836517,-0.155751145,0.096827097,-0.052484847,0.02550663,-0.038862756,0.139516122,-0.000651241,-0.007391189,0.084759409,0.056034552,-0.046768319,0.004492569,0.034385898,0.031849592,0.055541747,-0.097154073,-0.034163409,0.022570869,-0.017594179,-0.067355066,0.030680532,0.060265546,0.014162318,0.057585535,-0.006313118,-0.066455339,0.044952759,-0.008004203,0.019538724,0.01635825,0.027223175,-0.001990832,-0.029593763,-0.038992644,0.029249409,-0.009447513,0.045111055,0.017982793,0.043049838,0.021189849,0.029693746,0.022928396,0.075070657,0.004014253,0.083464769,0.019826234,-0.061712765,-0.014657963,0.078862364,-0.010553007,0.043964388,0.042853796,0.035495007,0.03947103,0.03616535,-0.017021551,0.018399785,0.073266356,-0.041117697,0.004812724,0.065092895,-0.031431344,0.016419477,0.035287503,0.017228362,0.027940137,0.01911946,0.017335756,0.046053957,-0.046111165,0.064597146,-0.008468216,0.042357633,0.013424063,-8.98E-05,0.001252451,-0.037195231,0.007578558,-0.02435216,0.012244542,-0.079370977,0.029120293,-0.069733239,0.033554167,0.058939149,-0.029914928,-0.056503383,0.017067367,0.018575219
STI,Financials,0.005386479,0.058550018,-0.011304268,0.011389575,0.029929478,-0.022421664,0.008223418,0.020162832,0.036650913,0.031111773,-0.01970054,0.022895245,-0.000361726,0.029737863,0.064672792,-0.041213543,-0.092174477,0.018919441,-0.040635642,-0.039761446,-0.002977181,-0.110240805,0.105929266,-0.147092615,-0.05127393,-0.021426496,-0.049881053,-0.307766958,0.14783846,0.034681854,0.004150826,-0.07205928,-0.1844814,-0.023660858,-0.586066899,-0.007340495,0.03057507,0.256968805,-0.086745262,0.259741375,0.199265751,0.166170422,-0.027610161,-0.15028689,0.228007856,-0.143399867,0.176750742,-0.026162184,0.124843377,0.097886031,-0.096748837,-0.1237753,0.116509753,-0.150568565,0.128438446,-0.042482512,-0.068851168,0.236280305,0.016700096,-0.016319878,-0.049030393,-0.031274299,-0.004234845,-0.076260552,-0.047009088,-0.200235156,-0.096121977,0.113803449,-0.027059783,-0.008963493,0.137490558,0.102944315,0.043983066,0.026615921,-0.054343073,0.084676125,-0.040942679,0.063565293,0.122712388,-0.044576691,0.000765088,0.044951642,-0.025421944,-0.038579535,0.054539113,0.013885359,0.104063572,-0.014934661,0.094369299,-0.088528323,-0.003993886,0.034758569,0.076671556,0.013770311,0.005431831,0.015907253,0.067328382,-0.045409279,0.002091998,0.042414806,-0.05465841,0.000525512,-0.004450314,0.028106094,0,0.073533258,-0.090004806,0.059705378,0.000486973,0.024438461,0.022275449,0.003967375,0.014413201,-0.08974068,-0.027219511,0.085206539,0.039999952,-0.020576176,-0.126134708,-0.085698565
STJ,Health Care,-0.104481024,-0.044286678,-0.135243584,-0.049780222,0.132517628,-0.013276704,-0.038115644,-0.028037803,0.088709901,-0.02481363,0.126153521,-0.073579742,-0.040528205,0.132910083,-0.005123069,-0.029280544,0.039943776,0.007165247,0.012185734,-0.075597122,-0.020942313,0.023712002,-0.005651727,0.060233958,0.00817172,0.011562741,-0.06622547,0.004672691,0.149099841,-0.022794684,-0.057610343,-0.12170317,-0.262368407,0.205547499,0.098002,-0.078034199,0.110090291,-0.066943667,0.162397386,0.047897923,-0.086682508,0.014474866,0.01536392,-0.124455829,0.075616801,-0.004601179,0.019157481,0.000262432,0.070664195,-0.012097094,-0.083455633,-0.027478891,0.021930648,-0.071736712,0.125823153,-0.034298929,0.009915916,0.094468875,-0.042491166,0.173657209,0.068077624,0.032083854,-0.057136983,-0.049829666,-0.028176588,-0.030075709,-0.201795133,0.087866206,0.011844833,-0.096792295,0.19879364,0.005007556,0.054939505,-0.10572417,-0.007488924,0.063466728,-0.062720544,0.006119231,0.121956833,-0.094821837,-0.108191981,0.065098589,0.108414511,-0.000729627,-0.005537033,0.017763972,0.055652639,0.059072668,0.145136612,-0.041088073,0.056945793,0.070309587,0.017769965,0.058612457,-0.015721248,0.111441308,-0.019199026,-0.032616979,0.024952653,0.066697507,-0.062688725,0.005827281,-0.084639988,0.064532168,0.058896837,-0.038160065,0.012294498,0.010915722,-0.019196131,0.071428666,0.042697538,-0.014565097,0.00108492,-0.041424189,-0.086843195,0.007102273,-0.013291681,-0.028468102,-0.128441892,0.01878554
STT,Financials,-0.032140681,0.075149439,-0.053216942,-0.06193078,0.031958859,0.033963359,0.011465626,0.042546132,-0.031605826,0.086456318,0.044405217,-0.087296886,0.004947979,0.072195456,-0.006830792,0.005604634,-0.01860215,-0.094824425,0.108595399,0.176878768,0.01861701,0.014373409,0.011577292,-0.041834032,0.018343158,-0.101821614,-0.000552814,-0.106041814,0.136832507,-0.05159127,-0.148989018,-0.224205745,-0.035723811,-0.042408713,-0.418709324,0.101789612,0.359718619,0.126161034,0.372896561,0.006600741,0.060012395,0.027636534,0.003629024,-0.197286128,-0.018715998,0.044308736,-0.018716693,0.039056372,0.00198916,-0.044614575,-0.122729292,-0.106900663,0.155053241,-0.113303214,0.058737411,0.093456172,0.027837869,0.05299,-0.003623472,-0.049956263,0.010170113,0.026222612,-0.022660079,-0.004937648,-0.079309359,-0.159989438,-0.085800451,0.338301416,0.015859395,0.028734136,-0.055474623,0.069095861,0.079317674,0.019193146,-0.107235587,0.110434213,-0.094576562,0.031699102,0.014734066,0.055369663,-0.003133082,0.057922847,0.160207983,0.007666382,0.055625384,-0.011328718,0.136878561,-0.01289368,0.063807052,-0.049030773,-0.026070241,0.061023606,0.036101583,0.007965953,-0.087252913,-0.018972273,0.068520622,-0.076262714,0.011154051,0.028283105,0.041703621,0.023298764,0.017837403,0.025411103,0.014678656,0.035620012,-0.097323894,0.037919892,-0.01235726,0.052689065,0.001156269,-0.015722906,-0.017579905,-0.061096607,-0.041636933,0.030773797,0.048995518,-0.090335795,-0.139570749,-0.00670903
STX,Information Technology,-0.017966023,0.003800438,-0.120107593,-0.038213151,0.021596835,-0.02587538,0.01582318,-0.015726395,0.134365422,0.032214943,0.055474138,-0.009960038,-0.111450457,-0.047313654,-0.063266035,0.044229774,0.064701867,0.10943615,0.004700342,0.088996705,-0.064632328,0,-0.207384277,0.049627499,-0.049587645,-0.102830142,0.1367018,-0.111317155,-0.210480155,-0.011254419,-0.195493769,-0.440427243,-0.36506161,0.059808241,-0.16335412,0.178165392,0.475607442,0.466071305,0.074754136,0.162401784,0.161047084,0.138982059,0.101153099,-0.083930302,0.082143934,0.18104586,-0.093762612,0.155542512,-0.097523135,-0.008099427,-0.171521055,-0.140046178,-0.033844839,-0.211673845,0.131604934,0.234509527,-0.092447057,0.103749438,-0.079600208,-0.098078245,0.140145716,0.227166617,-0.049204403,-0.042753917,-0.141524381,-0.167244969,-0.120169907,0.584140333,0.086407549,-0.050345282,0.257736898,0.126529108,0.022756678,0.148549527,-0.237847566,0.08019101,0.217098636,0.074089744,-0.031245515,-0.125716995,-0.069313432,0.215914182,0.075942878,-0.063119399,0.141124825,-0.005155266,0.183931978,0.040092629,-0.100900169,-0.063268489,0.128707712,0.114442667,0.006774831,0.145421194,-0.054890023,-0.015468761,0.085217391,-0.072335886,0.035260076,0.058100539,0.023938459,0.071942462,-0.089507183,0.101121642,0.050532353,0.010484759,-0.153442317,0.081578502,-0.149975497,0.128146054,-0.056629383,-0.147829238,0.057029435,0.012010258,-0.10828031,-0.150636015,-0.048199129,0.014107828,-0.193727455,0.079146665
STZ,Consumer Staples,-0.05944319,-0.014770459,-0.005638341,0.02122449,-0.029025845,0.1218107,0.050729927,-0.044869565,0.016351744,0.028004254,-0.141319444,-0.055913113,0.032195122,0.062529607,0.08188696,-0.003696099,-0.111471423,0.106227106,0.007913369,0.042323651,-0.063346614,0.001271186,-0.114879186,-0.073699422,-0.076319916,0.02970852,0.172432729,-0.078220141,0.026743075,-0.013545072,-0.009263548,-0.416589003,0.03152789,0.263157895,-0.084702908,-0.087108014,-0.06598586,-0.013617021,-0.005167959,0.081841432,0.041064639,0.076419214,0.030591434,0.007643312,0.079595704,-0.078612717,0.004369538,-0.068603214,0.085808581,0.107207753,-0.092643052,-0.049757282,0.088817891,-0.033623188,0.049851632,0.109111361,0.048272358,0.062290369,-0.134355275,0.051813472,-0.006369427,0.097058824,-0.023566029,-0.043638034,-0.019702066,-0.037542662,-0.084349593,0.135955056,-0.008651399,0.065463918,-0.002385496,0.035561878,0.075239398,-0.082447939,-0.106530801,0.423603793,0.055430712,0.158763611,-0.02027845,0.086275714,0.015810277,-0.01778766,-0.098748261,0.343238326,0.079066606,0.03315149,0.084420881,-0.020296937,-0.008382549,0.033333333,0.03985509,0.139019723,0.075783151,-0.004103594,0.094972883,0.061992081,0.051999556,-0.065105455,0.052941113,0.051545151,-0.056757621,0.050923046,-0.001489254,0.056311987,0.052172002,0.02452513,0.125089123,0.038660064,0.015555353,-0.001722034,0.012191963,-0.023318495,-0.002907751,0.061271859,-0.014094496,0.077107478,0.039655999,0.01057116,0.081188379,-0.07501636
SWK,Consumer Discretionary,0.017129724,0.023935329,-0.069620224,-0.020073955,-0.036462566,0.042997919,0.055852514,-0.047428167,0.070725508,-0.009530854,0.136372006,-0.033914209,0.009747128,0.045364862,0.083903748,-0.036336453,-0.092699003,0.026219863,-0.007809692,0.024064585,-0.083656826,-0.072215597,0.055005569,-0.061385893,-0.017913628,-0.00165773,0.005593372,-0.071352434,0.0029397,0.080892416,-0.125079306,-0.210348038,-0.027830682,0.109681481,-0.10376822,-0.137610266,0.114644907,0.332168051,-0.065811017,-0.065761982,0.182731494,0.008876418,0.057934146,0.062925345,0.072153785,0.059433727,-0.009278092,0.111133672,0.004901086,0.074265565,-0.103517501,-0.089630088,0.151666111,-0.09161756,0.128794807,0.005354824,-0.016187391,0.11201559,0.078634499,0.044309778,0.008156207,-0.05999433,0.01575118,-0.022782268,-0.087987133,-0.065640445,-0.20508317,0.314132204,0.063947218,0.038704105,0.016805115,0.076501674,0.005158022,-0.04519291,-0.091345221,0.001340654,0.035272522,-0.018763922,0.16891085,-0.0939863,0.03536624,0.029489512,0.021795864,0.01703598,0.041669688,-0.074656318,0.062189981,-0.020467467,0.086895135,0.000469397,0.047536445,-0.133070334,0.025967439,-0.008478681,-0.039344644,0.064615397,-0.004655783,0.058801724,0.019955654,0.00838218,-0.007715875,0.052086914,-0.027278681,0.054623245,0.007360021,0.020174156,-0.030237113,0.052440003,-0.025148221,0.035133708,0.034852046,0.028135961,-0.011340197,-0.031205306,-0.022083241,0.093253567,0.027098278,-0.024762417,-0.101010156,0.005239575
SWN,Energy,-0.01504914,0.090357793,-0.12394901,-0.021003135,0.090189873,-0.012643678,-0.146285714,0.189152996,0.184425077,-0.166507861,0.095863053,0.013748379,0.097032879,0.021601942,0.129353234,-0.077657807,-0.094663987,-0.088970588,0.131094258,0.233940556,-0.079444444,0.130637952,-0.002321429,0.167678571,0.034715822,0.25259721,0.050272706,0.075863626,-0.233678428,0.074881252,-0.169509884,0.19186828,-0.019680548,-0.129912991,0.087900724,-0.062601362,0.067338855,0.23503097,0.202496533,-0.130044843,0.056531704,-0.123215985,0.15968444,0.02538787,-0.003854875,0.087162162,-0.135037231,-0.016605166,-0.057612217,-0.030266048,-0.063045103,0.042306656,-0.061921891,-0.119246299,0.005722892,0.00207346,0.048307781,0.012994044,0.045226131,-0.003280343,0.102051282,0.011528706,-0.005002274,-0.014469453,0.036968147,-0.164422865,-0.125687353,0.280279976,-0.060187469,-0.161814844,-0.047706422,0.052129688,-0.081105437,0.034742707,-0.113851992,0.163808829,0.046555521,-0.063983178,0.117533719,-0.018109791,0.001729107,-0.046830383,0.005870267,-0.00608343,0.089181287,0.000534902,0.01642434,-0.031506487,0.052746058,-0.026751567,-0.058732235,0.026758648,-0.000775368,-0.002788971,0.036159893,0.015475338,0.11620565,0.041095867,-0.046150558,0.002644986,-0.107935805,0.022851516,-0.148806621,-0.07220328,-0.022181708,-0.139930633,-0.084902141,-0.003575685,-0.075358812,0.197351602,-0.076675027,-0.11453058,-0.181698196,-0.112083154,-0.188618926,-0.142857143,-0.171113155,-0.20735786,0.26458037,-0.319199058
SYK,Health Care,-0.038968427,-0.018165616,-0.000455213,-0.042017321,0.074616429,0.060276285,0.029302242,0.051255744,-0.005745253,0.058384668,0.115391447,-0.023464353,0.099551191,-0.023183422,0.031714784,-0.062396326,-0.009039706,0.067210819,0.028002274,0.025270384,0.022810197,0.040865009,-0.105058483,-0.031883343,-0.002456745,-0.005371576,0.008922482,-0.022967609,0.029539742,0.051429516,-0.078831371,-0.140719433,-0.276176214,0.046391554,0.053248229,-0.196143664,0.031241282,0.15439784,-0.010056704,0.017447269,-0.027500264,0.054791457,0.09536462,0.01587076,0.089576506,0.000561549,0.014429428,0.016468176,0.074999655,-0.002951427,-0.078299328,-0.044286375,-0.063253702,-0.082660923,0.148649909,-0.01452478,0.007432982,0.060048755,0.067122929,0.092998519,-0.033736678,-0.031373998,0.055498567,-0.050853032,-0.078383841,-0.108835901,-0.035996573,0.025887167,0.043355912,0.023826247,0.096735408,-0.023845547,0.033877175,-0.019939331,-0.052592942,0.088265418,-0.051538392,0.019097951,0.030834725,-0.051711014,0.030226807,0.009783084,0.129496716,0.025180909,0.028385064,0.007065715,0.015269247,-0.019939884,0.086969931,-0.056425462,-0.000591468,0.090345485,0.002289535,0.011033356,0.033013777,0.030832504,0.025424847,-0.050439633,0.08682789,-0.004838935,-0.061419004,0.04529487,-0.034206446,0.080217204,0.063530253,0.016596627,-0.038542704,0.037219508,-0.026385224,-0.002379418,0.035771997,-0.011378898,0.062766225,-0.035773591,-0.024769407,0.011851884,0.00657411,-0.045202324,0.083961965,0.031924744
